"x","y"
1,NaN
2,4.826259417574129
3,7.973201798247852
4,0.058571012511731343
5,0.10362871178706733
6,0.12772780524323418
7,0.6005470845056663
8,0.04328084879536162
9,0.022771167834242628
10,0.9334667578515735
